2022-05-11 09:53:41.954232,7433,117,7550
2022-05-11 09:53:42.959687,4585,84,4669
2022-05-11 09:53:43.968215,6556,81,6637
2022-05-11 09:53:44.978793,5034,92,5126
2022-05-11 09:53:45.991054,559,133,692
2022-05-11 09:53:46.991961,3957,134,4091
2022-05-11 09:53:47.991706,3339,85,3424
2022-05-11 09:53:49.003308,3458,25,3483
2022-05-11 09:53:50.011161,6724,30,6754
2022-05-11 09:53:51.018548,7028,107,7135
2022-05-11 09:53:52.026060,8151,32,8183
2022-05-11 09:53:53.033178,326,55,381
2022-05-11 09:53:54.037702,4353,75,4428
2022-05-11 09:53:55.044450,411,73,484
2022-05-11 09:53:56.047108,5556,66,5622
2022-05-11 09:53:57.057789,2317,136,2453
2022-05-11 09:53:59.070545,2505,78,2583
2022-05-11 09:54:00.075658,3634,71,3705
2022-05-11 09:54:01.085307,2561,55,2616
2022-05-11 09:54:02.090176,8566,27,8593
2022-05-11 09:54:03.101500,846,56,902
2022-05-11 09:54:04.108145,6227,92,6319
2022-05-11 09:54:05.117752,2108,142,2250
2022-05-11 09:54:06.125422,480,81,561
2022-05-11 09:54:07.133207,7109,65,7174
2022-05-11 09:54:08.135762,5403,148,5551
2022-05-11 09:54:09.145453,4114,78,4192
2022-05-11 09:54:10.159555,3975,128,4103
2022-05-11 09:54:11.166565,4329,131,4460
2022-05-11 09:54:12.177012,744,117,861
2022-05-11 09:54:13.180260,7454,54,7508
2022-05-11 09:54:14.189131,545,20,565
2022-05-11 09:54:15.194378,4383,135,4518
2022-05-11 09:54:16.201179,2577,109,2686
2022-05-11 09:54:17.206694,5322,54,5376
2022-05-11 09:54:18.215291,2590,55,2645
2022-05-11 09:54:19.224271,4498,143,4641
2022-05-11 09:54:20.233160,4910,10,4920
2022-05-11 09:54:21.236256,8727,60,8787
2022-05-11 09:54:22.245799,4354,114,4468
2022-05-11 09:54:23.251984,3033,38,3071
2022-05-11 09:54:24.262126,3377,79,3456
2022-05-11 09:54:25.270535,3392,106,3498
2022-05-11 09:54:26.278116,7655,1,7656
2022-05-11 09:54:27.285817,5582,94,5676
2022-05-11 09:54:28.282852,7444,36,7480
2022-05-11 09:54:29.295503,1605,51,1656
2022-05-11 09:54:30.304228,1920,84,2004
2022-05-11 09:54:31.313116,6773,116,6889
2022-05-11 09:54:32.312352,3778,65,3843
2022-05-11 09:54:33.320289,7225,147,7372
2022-05-11 09:54:34.326284,6869,116,6985
2022-05-11 09:54:35.340046,5624,129,5753
2022-05-11 09:54:36.350435,7847,21,7868
2022-05-11 09:54:37.358458,635,30,665
2022-05-11 09:54:38.365904,442,14,456
2022-05-11 09:54:39.373775,5008,58,5066
2022-05-11 09:54:40.380336,6332,107,6439
2022-05-11 09:54:41.375373,6278,99,6377
2022-05-11 09:54:42.390139,8153,24,8177
2022-05-11 09:54:43.398633,6562,40,6602
2022-05-11 09:54:44.401537,1525,25,1550
2022-05-11 09:54:45.400683,3169,18,3187
2022-05-11 09:54:46.416051,8691,145,8836
2022-05-11 09:54:47.408323,538,13,551
2022-05-11 09:54:49.437397,88,50,138
2022-05-11 09:54:50.449166,3132,124,3256
2022-05-11 09:54:51.457414,7854,52,7906
2022-05-11 09:54:52.462128,6528,125,6653
2022-05-11 09:54:53.470159,104,29,133
2022-05-11 09:54:54.476212,1473,101,1574
2022-05-11 09:54:55.483208,362,31,393
2022-05-11 09:54:56.487130,4780,114,4894
2022-05-11 09:54:57.496447,2747,74,2821
2022-05-11 09:54:58.502158,4658,11,4669
2022-05-11 09:54:59.507746,6053,137,6190
2022-05-11 09:55:00.511869,8044,82,8126
2022-05-11 09:55:01.518984,5705,115,5820
2022-05-11 09:55:02.514025,2129,125,2254
2022-05-11 09:55:03.525551,3061,99,3160
2022-05-11 09:55:04.536300,7473,70,7543
2022-05-11 09:55:05.546426,424,3,427
2022-05-11 09:55:06.551138,8439,69,8508
2022-05-11 09:55:07.563823,2294,138,2432
2022-05-11 09:55:08.567103,6602,89,6691
2022-05-11 09:55:09.575395,8905,130,9035
2022-05-11 09:55:10.579946,4999,47,5046
2022-05-11 09:55:11.587641,1862,8,1870
2022-05-11 09:55:12.595467,851,51,902
2022-05-11 09:55:13.601542,2069,97,2166
2022-05-11 09:55:14.611131,5151,26,5177
2022-05-11 09:55:15.622017,6866,60,6926
2022-05-11 09:55:16.621868,4308,39,4347
2022-05-11 09:55:17.629744,5957,102,6059
2022-05-11 09:55:18.633935,721,106,827
2022-05-11 09:55:19.639460,4321,118,4439
2022-05-11 09:55:20.645084,2438,92,2530
2022-05-11 09:55:21.648997,4788,73,4861
2022-05-11 09:55:22.654063,8072,115,8187
2022-05-11 09:55:23.659532,965,66,1031
2022-05-11 09:55:24.662799,299,93,392
2022-05-11 09:55:25.666451,1454,111,1565
2022-05-11 09:55:26.669939,6468,9,6477
2022-05-11 09:55:27.671482,496,36,532
2022-05-11 09:55:28.680263,5681,6,5687
2022-05-11 09:55:29.683361,7970,90,8060
2022-05-11 09:55:30.688636,8086,141,8227
2022-05-11 09:55:31.693425,7392,25,7417
2022-05-11 09:55:32.700090,809,102,911
2022-05-11 09:55:33.710242,4043,11,4054
2022-05-11 09:55:34.716675,6150,42,6192
2022-05-11 09:55:35.720034,2252,62,2314
2022-05-11 09:55:36.726018,1775,12,1787
2022-05-11 09:55:37.738374,479,50,529
2022-05-11 09:55:38.745248,8658,63,8721
2022-05-11 09:55:39.746470,8387,51,8438
2022-05-11 09:55:40.753831,8739,37,8776
2022-05-11 09:55:41.756119,4730,139,4869
2022-05-11 09:55:42.762841,1893,96,1989
2022-05-11 09:55:43.774372,8716,5,8721
2022-05-11 09:55:44.774992,26,111,137
2022-05-11 09:55:45.785143,7052,73,7125
2022-05-11 09:55:46.793720,4166,76,4242
2022-05-11 09:55:47.798171,5269,115,5384
2022-05-11 09:55:48.798412,7110,35,7145
2022-05-11 09:55:49.807842,593,115,708
2022-05-11 09:55:50.821490,8005,27,8032
2022-05-11 09:55:51.817302,6402,80,6482
2022-05-11 09:55:52.825558,3923,53,3976
2022-05-11 09:55:53.833734,2790,95,2885
2022-05-11 09:55:54.834202,3127,84,3211
2022-05-11 09:55:55.848288,8040,102,8142
2022-05-11 09:55:56.857161,5579,20,5599
2022-05-11 09:55:57.860841,5580,25,5605
2022-05-11 09:55:58.864306,6113,108,6221
2022-05-11 09:55:59.873097,7425,108,7533
2022-05-11 09:56:00.879480,6949,18,6967
2022-05-11 09:56:01.887175,2133,112,2245
2022-05-11 09:56:02.893818,3920,45,3965
2022-05-11 09:56:03.887106,8110,41,8151
2022-05-11 09:56:04.902991,3153,150,3303
2022-05-11 09:56:05.908912,6327,5,6332
2022-05-11 09:56:06.919600,7148,122,7270
2022-05-11 09:56:07.927322,963,48,1011
2022-05-11 09:56:08.934374,7202,6,7208
2022-05-11 09:56:09.945484,3352,58,3410
2022-05-11 09:56:10.952295,5555,63,5618
2022-05-11 09:56:11.957038,5254,57,5311
2022-05-11 09:56:12.963535,3318,111,3429
2022-05-11 09:56:13.969505,2004,64,2068
2022-05-11 09:56:14.978870,2611,48,2659
2022-05-11 09:56:15.986463,756,102,858
2022-05-11 09:56:16.992089,6757,74,6831
2022-05-11 09:56:17.993407,5821,11,5832
2022-05-11 09:56:18.991455,8469,79,8548
2022-05-11 09:56:20.008959,1658,137,1795
2022-05-11 09:56:21.005406,3858,139,3997
2022-05-11 09:56:22.013925,382,103,485
2022-05-11 09:56:23.020489,8960,120,9080
2022-05-11 09:56:24.031824,5253,119,5372
